"meter_head","meter_rate","time_in_effect","time_limit","credit_card","pay_phone","longitude","latitude","geo_local_area","meter_id"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60385",-123.126315743409,49.2865120084316,"West End","660717"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66039",-123.115883714048,49.2776838118982,"Downtown","560825"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61664",-123.139694886346,49.2859744390926,"West End","161631"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61721",-123.139951314223,49.2861404045745,"West End","161633"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61582",-123.139694886346,49.2859744390926,"West End","161629"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66018",-123.109901826249,49.2801848838033,"Downtown","550540"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","64746",-123.113863282369,49.2796119230208,"Downtown","110212"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","64561",-123.113982348872,49.2796892901227,"Downtown","110216"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",4,"Yes","64555",-123.114100204687,49.2797661635615,"Downtown","110218"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66106",-123.118154985116,49.2799972675462,"Downtown","590803"
"Single",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51118",-123.144956255495,49.2705947288931,"Fairview","B11740"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64560",-123.111299774722,49.2818203354972,"Downtown","570508"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64556",-123.111429093149,49.2817360789674,"Downtown","570510"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62544",-123.111559436876,49.2816493926037,"Downtown","570514"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61032",-123.111559436876,49.2816493926037,"Downtown","570516"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62659",-123.101042202456,49.2823758395097,"Downtown","050117"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50061",-123.108938951362,49.2637898345615,"Mount Pleasant","B80138"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64619",-123.10068191569,49.2823691917263,"Downtown","050125"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50064",-123.109109845544,49.2637928576085,"Mount Pleasant","B80144"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50681",-123.159140864195,49.2347017255829,"Arbutus-Ridge","K12229"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50614",-123.159470502332,49.2347062543832,"Arbutus-Ridge","K12235"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50557",-123.158910305561,49.2345593332574,"Kerrisdale","K12206"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50529",-123.15944567311,49.234567455903,"Kerrisdale","K12216"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56184",-123.102857305034,49.2633204078074,"Mount Pleasant","742410"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62524",-123.111692869983,49.2815610120118,"Downtown","570518"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62377",-123.096578343384,49.2822903255157,"Strathcona","050317"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60316",-123.119788152112,49.2745750964247,"Downtown","321107"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","52284",-123.113506237409,49.2671574788619,"Mount Pleasant","B20416"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65238",-123.120273648026,49.2744550999927,"Downtown","321117"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65262",-123.120596510754,49.2743702986412,"Downtown","321123"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","62880",-123.119674688974,49.2743235645712,"Downtown","321104"
"Twin",9,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60788",-123.115055348887,49.2873458103803,"Downtown","040905"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56200",-123.102852798063,49.2634334275903,"Mount Pleasant","742406"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65980",-123.122885231021,49.2737686276582,"Downtown","321225"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51337",-123.10186376556,49.2636602183773,"Mount Pleasant","A80124"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56397",-123.101309052962,49.2579365051565,"Mount Pleasant","513013"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65479",-123.122245563946,49.2739361669666,"Downtown","321209"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62522",-123.111817956408,49.2814786211352,"Downtown","570524"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62236",-123.111830220614,49.2816243671334,"Downtown","570517"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","66101",-123.133262725239,49.2928369738375,"Downtown","720504"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62270",-123.117542551334,49.2869142825553,"Downtown","640405"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63115",-123.139150963105,49.2854435975769,"West End","161608"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63116",-123.139410624485,49.2856119261093,"West End","161616"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63114",-123.139667775236,49.2857816693304,"West End","161626"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","56290",-123.03746262978,49.2350165544614,"Renfrew-Collingwood","993205"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61693",-123.138888495036,49.2852740844673,"West End","161602"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61610",-123.139005592167,49.285527247751,"West End","161609"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56836",-123.101031700045,49.2579275729021,"Mount Pleasant","513012"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","54261",-123.158804423985,49.2681453032874,"Kitsilano","B42328"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56772",-123.128936537937,49.2630647354016,"Fairview","852508"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56358",-123.101021613243,49.2581702726082,"Mount Pleasant","513006"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66052",-123.113711498576,49.2842071240786,"Downtown","600419"
"Single Motorbike",1.5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","66160",-123.113403527631,49.28185472048,"Downtown","580599"
"Single Motorbike",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",24,"No","67954",-123.110696847284,49.2834894569161,"Downtown","580398"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51596",-123.141652249076,49.2671501931172,"Fairview","B51611"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","50820",-123.108198917263,49.2684131643324,"Mount Pleasant","B30127"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53174",-123.116416283506,49.2649334340613,"Fairview","B70522"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53091",-123.116079489742,49.2649274672758,"Fairview","B70512"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","64045",-123.129020669443,49.2915275407357,"Downtown","700508"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56576",-123.101527395697,49.2584557961141,"Mount Pleasant","C40137"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54369",-123.101493311226,49.2655792484267,"Mount Pleasant","A60119"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52744",-123.119767739414,49.2640081530047,"Fairview","812404"
"Single",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64176",-123.125360592824,49.2836237089651,"West End","211043"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65462",-123.12267580972,49.2845254332625,"West End","201020"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","63589",-123.123435180741,49.2850169754233,"West End","201050"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65986",-123.124159644106,49.285668942988,"West End","201109"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59901b",-123.094830310543,49.2720758345699,"Strathcona","TR0337"
"Single",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64478",-123.12479677869,49.2832634957698,"West End","211029"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","63649",-123.124640407711,49.2832014988819,"West End","211025"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60612",-123.119473381746,49.2776757394507,"Downtown","580924"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59905b",-123.088944679631,49.2710809152967,"Strathcona","TR0733"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59905c",-123.088082042196,49.270939290145,"Strathcona","TR0751"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66213",-123.125069871315,49.2843571397513,"West End","650808"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66388",-123.125488364143,49.2840752630021,"West End","650820"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","66210",-123.125636512305,49.2839895758982,"West End","650824"
"Twin Bay Single",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62761",-123.119270539583,49.2764742102102,"Downtown","291005"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59911",-123.092167319547,49.2713105825587,"Strathcona","TR0526"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",26,"Yes","69927",-123.081192412553,49.2815111338915,"Strathcona","GL0310"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",26,"Yes","69928",-123.081357711417,49.2814282979777,"Strathcona","GL0315"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60152",-123.120799425025,49.2887693975932,"Downtown","041132"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60644",-123.121281999306,49.2889105929843,"Downtown","041144"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51443",-123.070186218548,49.2604253528285,"Kensington-Cedar Cottage","C11630"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51330",-123.070186218548,49.2604253528285,"Kensington-Cedar Cottage","C11632"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",10,"Yes","59913",-123.087921604863,49.2705988812761,"Strathcona","TR0734"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66307",-123.09728270501,49.2807315540201,"Strathcona","500412"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66346",-123.097277070441,49.2806350494894,"Strathcona","500414"
"Single / Disability",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57172",-123.100799869641,49.257550156271,"Mount Pleasant","C50205"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54562",-123.119847468891,49.2620258864009,"Fairview","812608"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52988",-123.113098981591,49.2611731611719,"Mount Pleasant","792701"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60280",-123.116586068013,49.2847222106799,"Downtown","620518"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66324",-123.097540076094,49.281050441013,"Strathcona","500403"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66332",-123.097523344586,49.2809048231962,"Strathcona","500407"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","66221",-123.125100185541,49.2739400109059,"Downtown","581308"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","66874",-123.125100185541,49.2739400109059,"Downtown","581310"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65604",-123.12285733011,49.2779780452983,"Downtown","601026"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65544",-123.12321379364,49.2777419919078,"Downtown","601036"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60410",-123.116946440682,49.2844837442802,"Downtown","620528"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61833",-123.126185856772,49.2783716226879,"Downtown","621116"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62368",-123.118666620028,49.2782095714329,"Downtown","580902"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51683",-123.114032046866,49.2639956509147,"Mount Pleasant","B80421"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","61522",-123.133705395406,49.2820955638897,"West End","161207"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61889",-123.126572025256,49.2781168704949,"Downtown","621128"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62439",-123.126700853635,49.2780323544768,"Downtown","621130"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","61888",-123.126836857405,49.2779421095003,"Downtown","621134"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51468",-123.124249250883,49.2640791602698,"Fairview","832401"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52360",-123.124116933512,49.2631105187085,"Fairview","832504"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52654",-123.118823876402,49.2633734363038,"Fairview","300621"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54094",-123.118823876402,49.2633734363038,"Fairview","300623"
"Twin",7,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","62582",-123.126055073344,49.2797234985338,"Downtown","631036"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54117",-123.118992941183,49.2633762307293,"Fairview","300627"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54256",-123.119161867887,49.2633787551936,"Fairview","300629"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52371",-123.136836723992,49.2636762555187,"Fairview","301409"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50282",-123.137156764295,49.2636897916323,"Fairview","301415"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50479",-123.137326850082,49.2636932236644,"Fairview","301419"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52897",-123.136722552149,49.2634740614751,"Fairview","301406"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","62067",-123.132089992035,49.2746413586316,"Downtown","621501"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64287",-123.117564475675,49.2855225723519,"Downtown","630511"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64316",-123.117824610301,49.2853488714809,"Downtown","630521"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","65280",-123.11992184636,49.2886820780618,"Downtown","041107"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","54583",-123.146161434227,49.266366096138,"Kitsilano","B61807"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56736",-123.143839121064,49.2688290002859,"Fairview","B31712"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56703",-123.143668098114,49.2688262356526,"Fairview","B31706"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50260",-123.116910996052,49.2641084970174,"Fairview","B80536"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65696",-123.121416746822,49.2789288297186,"Downtown","600934"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52092",-123.14419729267,49.2654955795161,"Fairview","B71719"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","63148",-123.115793181761,49.2813667548452,"Downtown","590638"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52233",-123.145178393178,49.2654016193583,"Fairview","B71728"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53155",-123.115320997421,49.264077037548,"Fairview","B80506"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56255",-123.101554564387,49.2575440532699,"Mount Pleasant","C50139"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56292",-123.101554564387,49.2575440532699,"Mount Pleasant","C50137"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56897",-123.101665216617,49.256631193399,"Mount Pleasant","C60135"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66007",-123.107733630358,49.2784438843671,"Downtown","PQ0701"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","56597",-123.186291555639,49.2635636363541,"West Point Grey","D03705"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66044",-123.107742199761,49.2782121604626,"Downtown","PQ0711"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66013",-123.107536339418,49.2780660905493,"Downtown","PQ0712"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","62397",-123.12970965895,49.291232123843,"Downtown","700523"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66049",-123.107540774758,49.2779560753273,"Downtown","PQ0716"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","66014",-123.107544240835,49.2778429126907,"Downtown","PQ0718"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","69942b",-123.142638981066,49.2844627745363,"West End","351637"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","50819",-123.108028145166,49.2684103826928,"Mount Pleasant","B30123"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","52879",-123.108912361786,49.2684264995609,"Mount Pleasant","B30139"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","53526",-123.109082955309,49.2684292890574,"Mount Pleasant","B30145"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63313",-123.1294977189,49.2776313068703,"Downtown","631239"
"Single",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63201",-123.13023268066,49.2769656286852,"Downtown","631316"
"Twin",6,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53199",-123.133634424932,49.2637666275215,"Fairview","872414"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60947",-123.11703710222,49.279646090957,"Downtown","120403"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51916",-123.143401134482,49.2697032663691,"Fairview","B21702"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54597",-123.114612508214,49.2549124842267,"Riley Park","D80435"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54766",-123.114618932981,49.2548028081303,"Riley Park","D80438"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51888",-123.143569262049,49.2697067456164,"Fairview","B21704"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51860",-123.143740685608,49.269709141095,"Fairview","B21708"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51174",-123.144425970243,49.2697196204981,"Fairview","B21726"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53479",-123.144772254902,49.2697246742079,"Fairview","B21732"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50264",-123.144953441331,49.2697280451262,"Fairview","B21736"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","67310",-123.139544385525,49.285697452675,"West End","161622"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","67363",-123.139923385456,49.285945773867,"West End","161634"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","67442",-123.14005430739,49.2860283978351,"West End","161638"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54061",-123.154550683564,49.2637641729509,"Kitsilano","302132"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","63213",-123.104696234819,49.2793034045014,"Downtown","400003"
"Single",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52138",-123.069474709653,49.2719707990317,"Grandview-Woodland","6C1402"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59990",-123.165346248742,49.2684020970485,"Kitsilano","B42619"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59990b",-123.165882669557,49.2684098556201,"Kitsilano","B42631"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59992",-123.16689670505,49.2684249555136,"Kitsilano","B42707"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59993",-123.167027541543,49.2682709305098,"Kitsilano","B42710"
"Single",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","61112",-123.105124044464,49.2793598746272,"Downtown","400009"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51662",-123.209788099114,49.2637633907839,"West Point Grey","D04510"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54433",-123.138583858115,49.266458189188,"Fairview","612107"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59994",-123.169772792586,49.2684666049051,"Kitsilano","B42803"
"Pay Station",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"Yes","59996",-123.170420230837,49.2684793694668,"Kitsilano","B42925"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","52881",-123.138644161097,49.2648252173894,"Fairview","612313"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","57198",-123.100694253158,49.2593596356256,"Mount Pleasant","C30205"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60128",-123.114499009826,49.2869394304982,"Downtown","040814"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","51146",-123.145127615073,49.2697307049529,"Fairview","B21742"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65047",-123.119077445655,49.2773477789326,"Downtown","570913"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65048",-123.119302054365,49.2771997563545,"Downtown","570931"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50422",-123.138398047235,49.2643054995895,"Fairview","612402"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62459",-123.123218317512,49.2744528608933,"Downtown","571214"
"Twin",9,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60903",-123.115197864406,49.2874039211093,"Downtown","040909"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","60059",-123.119449671807,49.277866210008,"Downtown","580925"
"Twin",4,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","60148",-123.123534949118,49.2755027381082,"Downtown","160405"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","64922",-123.126478297219,49.27724449416,"Downtown","160704"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","53869",-123.209431484642,49.2637580469312,"West Point Grey","D04504"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","64879",-123.12640539853,49.2745419607889,"Downtown","591307"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65895",-123.124888778515,49.2794023236777,"Downtown","621015"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65940",-123.124888778515,49.2794023236777,"Downtown","621017"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62472",-123.130916682171,49.2888733276354,"West End","690723"
"Single",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","60834",-123.115628691469,49.2803945496665,"Downtown","580705"
"Twin",1,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54872",-123.100927017474,49.2484429403345,"Riley Park","514106"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50236",-123.069405323879,49.2755731619684,"Grandview-Woodland","6C1004"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","63925",-123.121228534359,49.287839954248,"Downtown","081113"
"Twin",3,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","54530",-123.106572125134,49.2671370700903,"Mount Pleasant","762004"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","64976",-123.121897112659,49.288035597455,"Downtown","081131"
"Single",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",3,"No","61506",-123.120362537452,49.2727362782984,"Downtown","341205"
"Twin",2,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","62272",-123.128066415717,49.2771269498895,"Downtown","621226"
"Twin",5,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","50686",-123.126529870653,49.2617437240802,"Fairview","842620"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"No","65612",-123.116920677727,49.2884463139542,"Downtown","021022"
"Twin",8,"METER IN EFFECT: 9:00 AM TO 10:00 PM",2,"Yes","65323",-123.117794974698,49.2872813612622,"Downtown","061010"
